idActeur,idFilm,salaire
35917,10792,
35917,11666,
35917,25518,
35917,37645,67200.0
35917,62675,
35919,11183,
35919,70532,
35919,77673,
35919,79762,
35958,3009,
35958,4728,
35958,27061,
35962,11444,
35962,11796,
35962,375804,
35965,59145,
35965,285387,
35965,478820,
35966,10353,
35966,11687,
35966,48524,
35966,48769,3600.0
35968,21778,23237.28
35968,34279,
35969,11444,
35969,424619,
35969,542830,
36013,11661,43120.0
36013,351192,
36018,4311,
36018,15383,
36210,4561,
36210,62790,
36218,217,943500.0
36218,1669,153000.0
36221,13,361900.0
36221,55787,250040.0
36315,4311,
36315,60859,
36316,4311,
36316,4727,
36316,4728,
36316,4729,
36316,11913,
36513,4909,
36513,38438,
36513,47943,
36592,7980,1074450.0
36592,15019,396720.0
36592,120467,495900.0
36592,145220,826500.0
36594,49026,1380500.0
36594,52451,414150.0
36594,149509,
36594,250734,
36594,420809,469370.0
36628,38700,
36628,136835,20776.8
36634,11615,63100.0
36634,49849,205706.0
36634,273481,37860.0
36662,64682,563850.0
36662,250734,
36664,8698,93600.0
36664,26428,84000.0
36666,714,282700.0
36666,1245,29555.0
36666,140607,629650.0
36666,272435,24929.0
36666,306819,38550.0
36669,157834,51884.0
36669,491472,
36900,18,131040.0
36900,857,101920.0
36901,18,108000.0
36901,272,180000.0
36901,857,84000.0
36901,89455,
36915,5558,
36915,11912,
36915,12717,
36915,18628,
36917,1875,
36917,10516,
36917,62790,
37027,7551,242400.0
37027,44048,323200.0
37027,466272,307040.0
37046,1429,16010.0
37046,20912,25616.0
37114,8290,
37114,59434,
37114,76644,
37131,8290,
37131,9289,28000.0
37131,11657,
37131,19178,
37131,25866,1901.03
37131,62848,
37131,64890,
37137,4729,
37137,44450,
37140,60859,
37140,63892,
37145,1871,
37145,4729,
37145,11913,
37147,27053,
37147,76772,
37157,74,202224.0
37157,608,214480.0
37157,41154,344700.0
37158,94348,166500.0
37158,413362,81400.0
37204,44048,496800.0
37204,75656,372600.0
37204,291805,447120.0
37221,862,188520.0
37221,1878,116254.0
37260,97020,487200.0
37260,339527,
37260,359940,60900.0
37296,4442,246400.0
37296,181283,140000.0
37309,1871,
37309,4680,
37309,11657,
37309,11666,
37457,4727,
37457,4728,
37457,4729,
37457,11913,
37457,22183,
37460,2721,
37460,76644,
37464,5558,
37464,5781,
37606,33489,
37606,298614,
37609,22240,
37609,53179,
37627,4516,
37627,8265,41800.0
37627,11661,83600.0
37627,15709,
37627,52077,121600.0
37627,76872,
37627,99770,231800.0
37627,393407,
37627,456165,
37627,590017,
37628,4516,
37628,209355,10111.58
37632,82695,433832.0
37632,306819,106680.0
37634,11479,
37634,73057,
37642,21382,
37642,39385,4800.0
37642,86868,30595.94
37644,39422,
37644,62790,
37650,9322,11851.72
37650,39405,
37650,377263,
37727,22183,
37727,44450,
37763,4516,
37763,48150,
37764,4516,
37764,33489,
37764,411004,
37765,4516,
37765,8279,22800.0
37769,1830,154500.0
37769,59961,262650.0
37794,4235,
37794,44450,
37822,13,66000.0
37822,10779,36000.0
37825,13,111980.0
37825,10637,61080.0
37891,63,35400.0
37891,68,18000.0
37891,4543,
37917,5915,371550.0
37917,293767,990800.0
37917,443791,1238500.0
37918,9597,
37918,11860,69600.0
37919,6187,
37919,92424,
37920,2841,65330.0
37920,8266,
37920,13726,
37920,14648,
37920,92424,
37935,5255,360360.0
37935,116711,218400.0
37937,10637,36000.0
37937,293767,48000.0
37966,40061,
37966,44450,
37966,44453,
38010,4561,
38010,4680,
38010,487476,
38116,37454,
38116,44453,
38172,3009,
38172,4235,
38172,62675,
38225,3586,97950.0
38225,253639,
38225,458423,489750.0
38341,33491,
38341,65449,
38351,4480,5929.12
38351,4481,
38389,4480,9605.17
38389,11687,
38389,12717,
38389,40815,
38389,55976,
38404,32390,
38404,33701,
38404,50212,
38404,55976,
38425,2655,371800.0
38425,8488,260260.0
38450,16277,
38450,73057,
38459,120467,105840.0
38459,403300,31752.0
38499,4680,
38499,10484,
38499,10792,
38499,12089,
38499,12111,
38499,30163,
38500,10792,
38500,15457,
38501,5781,
38501,10656,3520.0
38501,36998,
38501,58925,
38529,2567,168520.0
38529,13726,
38559,8009,81952.0
38559,8010,153660.0
38559,10656,10244.0
38559,71676,291954.0
38559,437399,43845.86
38570,4614,181288.0
38570,10950,58652.0
38572,4982,204600.0
38572,49849,333498.0
38647,13735,
38647,220474,
38649,4909,
38649,18628,
38651,694,22800.0
38651,10209,14400.0
38673,74,2033328.0
38673,14869,2695700.0
38673,273248,677776.0
38673,399170,446716.0
38863,19099,
38863,285387,
38863,611241,
38864,2594,
38864,21435,
38877,411004,
38877,437399,16572.74
38890,4680,
38890,44453,
38899,1626,76.8
38899,2786,360.0
38899,8072,264.0
38899,60859,
38899,65449,
38899,429070,
38901,22240,
38901,51925,
38914,9289,12000.0
38914,40978,
38915,44450,
38915,44453,
38941,8065,252070.0
38941,83542,734604.0
38941,228968,
39061,4708,
39061,9406,26400.0
39092,4727,
39092,4728,
39092,4729,
39093,4727,
39093,26030,
39093,27430,
39095,10516,
39095,61852,
39097,15383,
39097,19178,
39098,11912,
39098,22650,
39098,25866,814.73
39098,62790,
39098,144726,
39142,4727,
39142,4728,
39142,4729,
39142,8290,
39142,10516,
39142,11913,
39142,11915,
39142,19548,
39142,25866,1040.14
39143,4727,
39143,4728,
39143,4729,
39143,8290,
39143,10516,
39143,11913,
39143,11915,
39143,19548,
39143,25866,814.73
39144,4727,
39144,15097,
39145,4727,
39145,4728,
39145,4729,
39145,10516,
39145,11913,
39145,11915,
39145,19548,
39146,4727,
39146,4728,
39146,4729,
39148,4727,
39148,60175,
39148,61672,
39148,61765,
39148,62675,
39149,4727,
39149,4729,
39149,11913,
39149,60859,
39152,4729,
39152,11913,
39177,3009,
39177,4909,
39179,44453,
39179,60797,
39179,64567,
39180,62848,
39180,64890,
39184,15383,
39184,59434,
39187,15019,73728.0
39187,392044,168960.0
39195,272435,27179.4
39195,437399,23985.96
39195,525428,
39199,4735,
39199,42726,
39199,61765,
39214,2310,147280.0
39214,4597,42080.0
39331,11914,
39331,14257,
39334,11912,
39334,44450,
39334,62363,
39341,4765,
39341,58925,
39344,4765,
39344,61226,
39345,4765,
39345,64419,
39347,4765,
39347,65449,
39350,5144,
39350,14645,
39350,24583,
39350,31203,
39350,50212,
39350,50226,
39350,59455,
39350,59959,
39350,60797,
39350,61226,
39350,65449,
39350,69044,
39350,72262,
39350,79762,
39350,164249,
39350,223954,
39350,289171,
39350,352188,
39350,366566,
39350,381353,
39388,74,1045176.0
39388,3580,435490.0
39388,296098,316720.0
39388,325789,197950.0
39389,23168,58238.0
39389,68734,70043.0
39443,255,980.0
39443,4031,
39443,4680,
39443,60859,
39459,99861,2362080.0
39459,299534,3003216.0
39491,4909,
39491,4910,695.75
39645,62848,
39645,64890,
39646,10939,
39646,12089,
39646,71056,
39659,4836,28600.0
39659,5375,440000.0
39659,49026,1100000.0
39659,68726,792000.0
39659,374617,
39660,272,393600.0
39660,2252,135136.0
39660,4836,17056.0
39660,10027,118080.0
39660,354859,
39661,4836,10920.0
39661,141052,504000.0
39678,1966,301010.0
39678,3131,194200.0
39678,4836,12623.0
39678,8129,
39678,10047,165070.0
39681,272,479400.0
39681,1248,159800.0
39681,4836,20774.0
39683,4836,7800.0
39683,62213,180000.0
39685,857,84000.0
39685,4836,7800.0
39721,5558,
39721,5781,
39721,44450,
39780,1366,1200.0
39780,5375,120000.0
39882,1871,
39882,2721,
39884,10484,
39884,10792,
39884,36108,
39884,143567,
39887,24260,
39887,62790,
39889,48769,3600.0
39889,64336,
39889,669778,
39953,761,
39953,4909,
39953,52366,
39953,71056,
39958,4909,
39958,38438,
40036,59861,228660.0
40036,136835,100610.4
40036,404368,1333850.0
40039,49026,604000.0
40039,157336,398640.0
40039,500860,
40043,11631,126256.0
40043,50512,84980.0
40224,424,46112.0
40224,13448,314400.0
40304,12111,
40304,429070,
40305,8265,20636.0
40305,36598,
40305,65449,
40311,45269,40860.0
40311,82695,166164.0
40311,283227,
40377,925,15158.0
40377,1883,79288.0
40377,4982,233200.0
40377,10279,51304.0
40450,129,24928.0
40450,4935,31488.0
40451,4935,90720.0
40451,11621,
40462,11169,518171.5
40462,269149,4037700.0
40462,404368,4710650.0
40477,76338,624920.0
40477,116711,367600.0
40477,271736,
40477,396371,110280.0
40481,10184,157520.0
40481,10431,98450.0
40481,18487,393800.0
40539,760,
40539,62848,
40543,4982,744000.0
40543,154400,93744.0
40638,12444,358500.0
40638,12445,179250.0
40684,383498,1671780.0
40684,384018,3039600.0
40684,567604,
40687,272,180000.0
40687,291805,108000.0
40740,85,21600.0
40740,597,240000.0
40969,27053,
40969,45802,
40969,46326,
40976,22650,
40976,26030,
41014,5070,
41014,19268,
41014,21861,35316.0
41014,392140,
41019,109443,138000.0
41019,136835,36432.0
41019,339403,93840.0
41020,109443,65100.0
41020,156022,71610.0
41029,5070,
41029,19099,
41029,29379,
41029,44706,
41029,215303,
41031,5070,
41031,10051,
41035,2899,118053.0
41035,5070,
41035,21494,
41035,99770,123098.0
41035,167364,
41091,109443,710200.0
41091,286217,1534032.0
41091,301337,965872.0
41091,381283,426120.0
41206,9597,
41206,34186,
41316,612,84000.0
41316,354859,
41379,98,636952.0
41379,509,259728.0
41379,36643,834840.0
41379,426543,742080.0
41379,458423,463800.0
41381,6114,84160.0
41381,525428,
41419,6116,155600.0
41419,9313,217840.0
41517,95,214480.0
41517,568,79664.0
41526,5144,
41526,11479,
41526,25518,
41526,50226,
41526,382595,
41526,428756,
41526,669778,
41527,5144,
41527,359724,117120.0
41528,5144,
41528,51196,
41547,8999,26400.0
41547,10027,54000.0
41561,10431,149150.0
41561,106646,596600.0
41561,297761,1050016.0
41561,400106,536940.0
41662,51540,76650.0
41662,227159,91980.0
41686,39691,583440.0
41686,210577,418704.0
41686,301337,466752.0
41742,710,170288.0
41742,13813,93952.0
41746,9620,409440.0
41746,322240,204720.0
41877,10353,
41877,411004,
41877,669778,
41881,59145,
41881,285387,
42200,807,39600.0
42200,2118,42000.0
42216,2310,137200.0
42216,79113,
42284,2310,170800.0
42284,17578,317200.0
42286,597,277600.0
42286,2310,97160.0
42286,5255,229020.0
42287,2310,91280.0
42287,5255,215160.0
42290,597,240000.0
42290,1422,108000.0
42290,2310,84000.0
42291,808,131280.0
42291,2310,153160.0
42291,17578,284440.0
42291,309809,140032.0
42296,925,7800.0
42296,10623,30000.0
42362,5255,407220.0
42362,9037,32577.6
42547,602,229950.0
42547,8358,275940.0
42694,7007,55840.0
42694,87502,43276.0
42715,14,35580.0
42715,2118,83020.0
43010,330,123516.0
43010,2118,59220.0
43010,18480,71064.0
43034,8698,109044.0
43034,205596,19572.0
43131,197,120960.0
43131,7984,21840.0
43131,12490,
43366,9800,107276.0
43366,14462,330080.0
43366,154400,51987.6
43373,818,96516.0
43373,99861,428960.0
43431,9620,84000.0
43431,87093,14000.0
43436,12113,153160.0
43436,18940,32820.0
43461,568,88296.0
43461,807,56034.0
43461,13448,254700.0
43547,37430,469260.0
43547,517909,
43554,2252,172628.0
43554,82695,204472.0
43554,181283,167600.0
43555,33,16800.0
43555,2252,61800.0
43643,9075,57960.0
43643,63310,5520.0
43775,9718,239105.0
43775,404368,577150.0
43780,2011,14308.0
43780,149087,3332.0
43814,5511,
43814,15383,
43858,857,749840.0
43858,10637,321360.0
43978,95,168000.0
43978,2118,42000.0
44029,269149,180000.0
44029,404368,210000.0
44050,111,148900.0
44050,5548,77428.0
44079,8434,
44079,9381,374360.0
44079,401981,369012.0
44079,489415,
44104,5558,
44104,5781,
44233,64567,
44233,64675,
44233,89899,
44234,2594,
44234,451657,
44407,11913,
44407,12089,
44407,18628,
44407,62675,
44408,4235,
44408,5511,
44419,1245,32200.0
44419,9443,15400.0
44419,11834,
44556,24260,
44556,38277,58712.17
44556,39385,8208.0
44556,58833,
44556,86868,52319.06
44560,2501,83280.0
44560,2594,
44560,52366,
44654,13291,26400.0
44654,86868,30595.94
44654,173185,
44654,289153,
44654,424619,
44700,185,3203.2
44700,36670,52416.0
44735,75656,684750.0
44735,141052,2739000.0
44735,209112,2282500.0
44735,291805,821700.0
44736,46332,6344.0
44736,363088,222040.0
45152,15362,184480.0
45152,17227,
45152,34186,
45152,36998,
45152,340357,
45152,351192,
45152,463387,
45152,544510,
45386,608,168000.0
45386,3580,66000.0
45396,330,288058.0
45396,290751,76947.0
45447,1407,
45447,10353,
45447,10792,
45447,11687,
45447,48769,3600.0
45523,4948,
45523,44256,
45799,11631,62400.0
45799,458423,90000.0
45849,9313,42000.0
45849,9992,103200.0
45849,10047,102000.0
45849,35552,30000.0
45849,431135,
46274,25518,
46274,478820,
46593,5915,57030.0
46593,466272,361190.0
46788,19548,
46788,50216,
46919,330,90520.0
46919,10395,86800.0
46921,13,134200.0
46921,10623,61000.0
47085,1669,36000.0
47085,431937,
47296,5375,951400.0
47296,209112,2378500.0
47296,339527,
47336,6016,
47336,19099,
47336,215303,
47336,277230,
47337,760,
47337,2899,163800.0
47337,6016,
47337,15097,
47337,18419,
47337,18457,
47337,19099,
47337,20106,
47337,33489,
47337,50226,
47337,437399,23968.84
47468,674,426000.0
47468,12444,710000.0
47468,44826,482800.0
47468,241259,482800.0
47468,334074,56800.0
47525,155,402190.0
47525,4543,
47547,18,108000.0
47547,180,122400.0
47547,423,42000.0
47627,11559,20472.0
47627,65086,29002.0
47774,769,109400.0
47774,10400,218800.0
47774,10555,328200.0
47774,112205,131280.0
47793,30432,13040.0
47793,36108,
47797,9597,
47797,468207,
47808,8009,19456.0
47808,36670,43776.0
47820,2395,463689.91
47820,10086,
47820,11156,
47820,13735,
47820,14648,
47820,18457,
47820,20200,3925.26
47820,40413,
47820,40415,
47820,40623,
47820,51991,
47820,52077,152576.0
47820,78476,
47820,199643,
47820,330764,40792.62
47820,342281,
47820,358725,
47820,393407,
47820,474331,
47820,484482,
47820,487631,
47822,2395,272301.12
47822,2841,131600.0
47822,13728,18242.45
47822,40623,
47822,52077,89600.0
47822,97365,43120.0
47822,99770,170800.0
47822,340357,
47825,2395,116700.48
47825,9381,84000.0
47826,2395,438404.8
47826,21861,49137.2
47826,245484,
47826,256913,
47829,2395,272301.12
47829,26691,
47829,40177,
47829,71183,
47829,481762,
47859,68718,140000.0
47859,273248,61600.0
47879,925,26897.0
47879,10279,91036.0
47886,19123,
47886,77673,
47990,6116,78650.0
47990,9718,228085.0
47991,6116,69000.0
47991,144566,
48393,206647,345940.0
48393,296098,56480.0
48406,8279,53200.0
48406,14765,
48406,57141,
48409,591,733000.0
48409,60672,
48417,4235,
48417,4909,
48417,19548,
48417,62363,
48417,62675,
48514,25205,
48514,26691,
48514,344268,
48576,6187,
48576,12709,8400.0
48576,22274,
48576,173185,
48577,6187,
48577,13043,
48577,29379,
48577,32390,
48577,33302,
48577,33491,
48577,36598,
48577,38277,212702.87
48577,47943,
48577,52538,
48577,74944,
48577,158423,
48577,277230,
48577,351192,
48577,383869,63932.4
48577,423453,
48577,432618,
48577,437399,63637.27
48577,531735,
48577,544510,
48587,95,584360.0
48587,278,104350.0
49000,45802,
49000,46326,
49025,6312,48720.0
49025,13727,
49025,15362,134400.0
49025,18419,
49025,33491,
49025,51861,
49056,16869,292460.0
49056,83542,426156.0
49056,403300,37602.0
49148,10210,60808.0
49148,253639,
49168,135281,
49168,223954,
49168,343702,
49168,381353,
49168,463387,
49275,192141,14000.0
49275,466272,266000.0
49278,46332,5216.0
49278,56415,
49458,14257,
49458,62029,
49486,423,42000.0
49486,11439,54000.0
49487,16869,230440.0
49487,36557,493800.0
49487,197796,108636.0
49487,285387,
49748,6444,
49748,9322,10246.44
49748,15097,
49749,6444,
49749,528773,
49756,6444,
49756,73532,4620.0
49832,5915,18000.0
49832,10950,26400.0
49918,6479,1970100.0
49918,190955,334917.0
49920,6479,183300.0
49920,10527,183300.0
49921,6479,785700.0
49921,8960,785700.0
49946,2013,16800.0
49946,10452,
49946,12531,
49947,2013,29456.0
49947,8424,
49947,285387,
49947,332794,42080.0
49965,2501,99360.0
49965,325789,41400.0
49971,39538,503520.0
49971,45269,125880.0
49971,97020,1007040.0
49971,283227,
50217,3580,159720.0
50217,75656,217800.0
50217,290751,56628.0
50347,14869,766150.0
50347,37430,394020.0
50347,94348,197010.0
51100,17578,548860.0
51100,121936,63330.0
51100,669778,
51101,26691,
51101,595867,
51102,1966,451980.0
51102,2029,
51102,8279,55404.0
51102,10051,
51102,21494,
51102,342878,
51102,528773,
51105,57243,
51105,218993,
51105,462503,
51120,1966,440510.0
51120,2268,511560.0
51300,608,1015000.0
51300,399579,1232500.0
51325,6312,101268.0
51325,8736,
51325,39135,
51325,51447,
51325,221667,
51329,10184,493840.0
51329,32856,641992.0
51329,118340,2098820.0
51329,168672,493840.0
51329,283995,2469200.0
51329,299534,4395176.0
51329,299536,3703800.0
51382,76493,163540.0
51382,109443,125800.0
51382,517909,
51464,7551,90000.0
51464,228968,
51508,21778,21669.12
51508,37645,29184.0
51508,85735,
51508,158423,
51508,177645,
51508,285387,
51508,531735,
51533,2034,187110.0
51533,8488,291060.0
51533,353491,249480.0
51582,568,183664.0
51582,1669,105960.0
51636,16869,88340.0
51636,100830,
51651,423,76580.0
51651,424,48136.0
51651,296098,87520.0
51656,769,30000.0
51656,6016,
51663,676,326480.0
51663,118340,396440.0
51663,283995,466400.0
51663,299534,830192.0
51663,299536,699600.0
51666,1422,176400.0
51666,156022,107800.0
51797,857,903000.0
51797,118340,2193000.0
51805,7007,100880.0
51805,9986,214370.0
51865,1429,6000.0
51865,7300,
51865,11092,26400.0
51971,31203,
51971,33489,
51990,44048,748600.0
51990,383498,823460.0
51990,443791,374300.0
51990,567604,
52021,3580,120340.0
52021,18487,218800.0
52021,475557,120340.0
52057,9800,35204.0
52057,14462,108320.0
52117,9557,24480.0
52117,76493,79560.0
52117,404368,214200.0
52139,214756,587520.0
52139,399170,250560.0
52342,7291,
52342,10795,32760.0
52342,531735,
52342,613367,
52346,7291,
52346,14765,
52346,56415,
52346,60672,
52346,64584,
52347,7291,
52347,14765,
52348,7291,
52348,8265,15268.0
52348,14765,
52348,44155,
52348,369781,
52348,456165,
52348,544345,
52366,364,110720.0
52366,676,193760.0
52404,602,538050.0
52404,7300,
52419,2501,199680.0
52419,88794,116480.0
52476,857,500920.0
52476,10796,350644.0
52603,278,51250.0
52603,807,67650.0
52699,920,292560.0
52699,10193,487600.0
52760,217,500980.0
52760,65754,243720.0
52801,1018,58800.0
52801,136400,239120.0
52848,1599,158180.0
52848,64682,754950.0
52848,75656,539250.0
52848,267193,251650.0
52851,7551,944100.0
52851,8488,881160.0
52851,136400,767868.0
52851,426591,
52852,10195,1076400.0
52852,76338,1219920.0
52860,116711,233200.0
52860,140607,571340.0
52865,76493,127400.0
52865,278927,343000.0
52885,640,74464.0
52885,7551,107400.0
52885,68718,143200.0
52885,136400,87352.0
52885,333484,128880.0
52886,3580,435600.0
52886,8488,554400.0
52886,88794,277200.0
52886,273481,237600.0
52888,767,653500.0
52888,10764,522800.0
52888,271674,39210.0
52889,257785,30000.0
52889,267193,42000.0
52903,364,220800.0
52903,7549,
52908,1729,384780.0
52908,7549,
52925,7551,156000.0
52925,55787,79040.0
52995,2567,213840.0
52995,106646,194400.0
52997,9992,640700.0
52997,145220,372500.0
53201,9421,15000.0
53201,11444,
53203,11444,
53203,18906,
53203,57308,
53203,481762,
53204,7291,
53204,11444,
53204,38883,
53252,310,804160.0
53252,2034,452340.0
53252,49026,2513000.0
53252,168259,1909880.0
53252,290751,196014.0
53256,1730,
53256,2034,249390.0
53256,27578,443360.0
53256,76163,554200.0
53256,138103,498780.0
53256,383498,609620.0
53256,567604,
53257,310,222080.0
53257,9298,19432.0
53425,9421,21000.0
53425,11444,
53492,1452,965520.0
53492,363676,214560.0
53515,7984,47398.0
53515,8009,58336.0
53573,190955,130713.0
53573,337339,1281500.0
53584,8009,29728.0
53584,11185,33444.0
53587,85,21600.0
53587,8009,19200.0
53593,1669,58800.0
53593,8010,58800.0
53594,483,11400.0
53594,8010,36000.0
53650,70,165600.0
53650,14462,441600.0
53650,20912,44160.0
53650,99861,1545600.0
53650,299534,1965120.0
53650,299536,1656000.0
53651,155,927960.0
53651,39538,300960.0
53688,8054,97500.0
53688,157834,27625.0
53807,62764,402050.0
53807,88794,165550.0
53820,9620,119160.0
53820,157370,2045.7
53904,6312,68440.0
53904,10452,
53904,330764,20190.98
53904,403300,21240.0
53906,11156,
53906,14648,
53931,253344,
53931,359940,19560.0
53963,26505,108054.0
53963,324668,149040.0
54014,8129,
54014,12490,
54165,8265,21384.0
54165,19099,
54165,215303,
54167,8265,17358.0
54167,22240,
54167,456165,
54168,8265,35640.0
54168,10795,37908.0
54168,14648,
54168,20200,2667.33
54168,20626,
54168,31354,
54168,34279,
54168,48034,81000.0
54168,177645,
54170,8265,24068.0
54170,167364,
54170,383869,18816.8
54170,392140,
54227,8266,
54227,11156,
54227,11958,12060.0
54227,40815,
54228,8266,
54228,382509,
54228,392140,
54228,437399,93375.75
54230,8266,
54230,156236,
54233,8266,
54233,20200,2305.1
54233,484751,
54274,15588,43257.3
54274,20626,
54274,398933,
54280,8736,
54280,19268,
54291,8279,64676.0
54291,8424,
54291,10795,39826.8
54291,11604,
54291,20200,2802.34
54291,31354,
54291,35552,85100.0
54291,48034,85100.0
54291,61404,54464.0
54291,89899,
54291,177645,
54291,382589,60931.6
54291,393407,
54291,432068,58548.8
54291,542830,
54292,1268,122500.0
54292,8279,93100.0
54292,18906,
54292,241875,
54292,277230,
54292,437399,41945.47
54293,8279,22800.0
54293,199643,
54294,8279,37240.0
54294,26691,
54294,41499,
54294,481762,
54324,48034,77200.0
54324,223954,
54324,298614,
54324,366566,
54324,393407,
54324,456165,
54324,542830,
54325,377263,
54325,544510,
54376,8290,
54376,9317,
54376,10516,
54376,25866,988.54
54379,1871,
54379,4235,
54379,4729,
54379,8290,
54379,62848,
54381,4727,
54381,4728,
54381,8290,
54381,25866,814.73
54382,8290,
54382,11912,
54382,11913,
54382,44453,
54382,49398,
54383,1871,
54383,8290,
54387,8290,
54387,36998,
54387,40061,
54389,8290,
54389,19548,
54389,25866,814.73
54392,4235,
54392,8290,
54394,4235,
54394,8290,
54395,5511,
54395,8290,
54396,8290,
54396,48769,3600.0
54403,5511,
54403,8290,
54403,11657,
54415,8065,434630.0
54415,392044,682990.0
54675,171,
54675,20200,2710.14
54675,40627,
54675,52557,
54675,54147,
54675,61672,
54675,199643,
54675,398920,
54675,431937,
54694,180,285600.0
54694,74643,42000.0
54696,1402,111430.0
54696,11321,111430.0
54697,75656,321150.0
54697,291805,385380.0
54738,157370,7455.57
54738,168672,289520.0
54738,426591,
54800,180,151368.0
54800,7300,
54800,11092,32648.0
54807,10027,150570.0
54807,17227,
54807,267193,117110.0
54864,111,92800.0
54864,330,270976.0
54864,1018,55680.0
54882,383498,1545060.0
54882,567604,
54918,8434,
54918,11958,31780.0
54918,13735,
54918,19268,
54918,33095,
54918,39385,12712.0
54918,40413,
54918,45368,
54918,59145,
54918,86868,81028.26
54918,228194,69916.0
54918,369781,
54918,395769,
54918,398920,
54918,398933,
54918,452188,
54918,487476,
54918,515841,
54918,519106,
54918,611241,
54920,1887,48000.0
54920,8434,
54920,36998,
54922,8434,
54922,431937,
54922,544510,
55085,141052,4562400.0
55085,306819,228120.0
55089,383498,378400.0
55089,567604,
55205,23168,89984.0
55205,59961,206720.0
55258,8488,252000.0
55258,11321,198000.0
55314,8470,108720.0
55314,14462,241600.0
55327,26691,
55327,57141,
55327,481762,
55364,11661,52360.0
55364,334074,47600.0
55383,8424,
55383,51090,9600.0
55411,49026,1702500.0
55411,83542,694620.0
55411,157336,1123650.0
55411,420809,578850.0
55411,595985,18387.0
55466,52451,236100.0
55466,536869,299060.0
55470,11631,155584.0
55470,458423,224400.0
55585,13813,78080.0
55585,181283,122000.0
55585,286217,263520.0
55620,4909,
55620,22183,
55620,44450,
55620,44453,
55620,62363,
55636,6950,466900.0
55636,51540,326830.0
55664,81,1994.0
55664,8392,
55788,32657,231800.0
55788,39691,207400.0
55803,13727,
55803,38277,34334.6
55805,190880,30060.72
55805,322125,
55805,399121,
55911,89,134400.0
55911,710,162400.0
55911,36670,100800.0
55920,33489,
55920,34280,
55920,56648,
55920,61226,
55920,89899,
55920,167364,
55934,284053,4322520.0
55934,299534,8548984.0
55934,515001,
55936,41154,785250.0
55936,145220,174500.0
56024,15588,87262.56
56024,17350,
56024,21776,
56024,44710,
56024,48034,70000.0
56024,52538,
56024,74643,42000.0
56024,89899,
56024,106646,280000.0
56024,177645,
56024,399121,
56024,423453,
56024,437399,23968.84
56024,542830,
56100,83542,312732.0
56100,228066,122640.0
56100,283227,
56103,2268,768240.0
56103,241259,725560.0
56120,676,168000.0
56120,27205,192000.0
56226,8736,
56226,309809,160256.0
56226,669778,
56241,18940,29400.0
56241,26691,
56285,8772,
56285,10452,
56285,429070,
56286,8772,
56286,322125,
56288,8772,
56288,38277,40858.18
56323,109443,241500.0
56323,145220,241500.0
56365,68726,2090880.0
56365,399361,
56402,15638,
56402,18940,68040.0
56402,39405,
56402,167364,
56614,10195,887400.0
56614,52451,443700.0
56614,76338,1005720.0
56614,284053,1064880.0
56650,671,150000.0
56650,379149,42000.0
56654,10051,
56654,21494,
56691,9737,53200.0
56691,10279,61600.0
56731,32856,626184.0
56731,253344,
56734,44826,2748220.0
56734,62213,2424900.0
56734,145220,808300.0
56734,156022,889130.0
56778,8698,215280.0
56778,71632,
56890,185,10916.4
56890,56715,
56890,74643,74430.0
56890,253344,
57012,59961,523430.0
57012,181283,307900.0
57155,6977,30000.0
57155,13249,21600.0
57207,47971,325040.0
57207,168259,726560.0
57298,2002,32604.0
57298,9313,175560.0
57298,9322,42830.12
57299,175,28205.38
57299,9322,16735.85
57451,9718,259260.0
57451,136835,47203.2
57738,9499,
57738,38018,
57738,48216,
57739,5558,
57739,9499,
57755,6977,343850.0
57755,11321,756470.0
57755,20912,110032.0
57755,75656,1031550.0
57755,291805,1237860.0
57755,359940,206310.0
58016,10210,65736.0
58016,340677,77688.0
58224,51540,256340.0
58224,116711,732400.0
58224,227159,307608.0
58224,301337,498032.0
58225,5915,187230.0
58225,145220,624100.0
58225,257785,312050.0
58333,1422,219600.0
58333,11324,195200.0
58475,345,78000.0
58475,9045,
58475,9667,34800.0
58475,10540,19200.0
58477,24,125040.0
58477,1991,104200.0
58510,273481,62040.0
58510,335988,448756.0
58533,101,19200.0
58533,9686,18000.0
58535,175,17268.6
58535,769,30000.0
58535,9686,18000.0
58535,168672,48000.0
58544,120467,110940.0
58544,446354,184900.0
58549,8871,348090.0
58549,10210,31130.0
58549,157336,466950.0
58579,591,150000.0
58579,762,480.0
58616,24,39240.0
58616,393,39240.0
58648,1923,19440.0
58648,9342,184680.0
58650,2034,230760.0
58650,9802,384600.0
58737,9718,229390.0
58737,39691,268940.0
58737,137116,189840.0
58737,404368,553700.0
58744,1991,30000.0
58744,16869,84000.0
58744,68718,120000.0
58754,156022,186560.0
58754,333484,305280.0
58778,671,246000.0
58778,672,196800.0
58778,714,216480.0
58787,98,322596.0
58787,12113,219240.0
58787,70981,407160.0
58950,95,194600.0
58950,310,111200.0
58950,602,104250.0
58950,929,180700.0
58950,9802,104250.0
58966,293767,102880.0
58966,446354,128600.0
59031,44706,
59031,223954,
59031,366566,
59031,432616,
59032,268523,
59032,272435,11640.0
59032,382509,
59085,857,84000.0
59085,9667,34800.0
59085,423204,48000.0
59162,929,347360.0
59162,11092,58784.0
59185,1954,41548.0
59185,9620,191760.0
59233,68734,136615.0
59233,209112,767500.0
59233,210577,187270.0
59233,466272,291650.0
59238,9837,553420.0
